name,artist,gender,lyrics
Fortnight (feat. Post Malone),Taylor Swift,1,"4 Lyrics[Lời bài hát ""Fortnight"" bởi Taylor Swift (feat. Post Malone)]

[Verse 1: Taylor Swift]
Em đáng ra phải bị bắt đi rồi
Nhưng người ta đã quên đến đón em
Em là một con sâu rượu đang sống ổn thoả
Cho đến khi chẳng còn ai để ý đến gu thẩm mỹ mới của em nữa
Tất cả để nói rằng
Em mong anh vẫn ổn
Nhưng anh chính là lý do
Và chẳng ai trách gì đâu
Nhưng còn sự phản bội lặng thầm của anh thì sao?

[Điệp Khúc: Taylor Swift]
Và trong suốt 2 tuần ấy, mình bên nhau muôn đời
Đôi lần chạm mặt anh, hỏi vu vơ thời tiết
Giờ anh sau sân vườn, hóa thành hàng xóm tốt
Vợ anh đang tưới hoa, em muốn giết chết ả

[Verse 2: Taylor Swift, Taylor Swift & Post Malone, Post Malone]
Những sớm mai của em là những thứ Hai mắc kẹt trong một tháng 2 bất tận
Em đã uống thứ thuốc bước tiếp diệu kỳ, nhưng tác dụng chỉ là tạm thời thôi
Và em yêu anh, thứ tình yêu đang phá hủy đời em
Em yêu anh, thứ tình yêu đang phá hủy đời em
Em chạm vào anh trong vỏn vẹn 2 tuần
Em chạm vào anh, nhưng em đã bên anh
You might also like[Điệp Khúc: Taylor Swift, Taylor Swift & Post Malone]
Và trong suốt 2 tuần ấy, mình đã cùng bên nhau
Đôi lần chạm mặt anh, hỏi vu vơ thời tiết
Giờ anh sau sân vườn, hóa thành hàng xóm tốt
Vợ anh đang tưới hoa, em muốn giết chết ả
Và trong suốt 2 tuần ấy, mình đã cùng bên nhau
Đôi lần chạm mặt anh, khen chiếc áo em mang
Giờ anh ở hòm thư, hóa thành hàng xóm tốt
Chồng em đang ngoại tình, em muốn giết chết ảnh

[Bridge: Taylor Swift, Post Malone, Taylor Swift & Post Malone]
Em yêu anh, thứ tình yêu đang phá hủy đời em
Em yêu anh, thứ tình yêu đang phá hủy đời em
Em chạm tới anh trong vỏn vẹn 2 tuần
Em chạm vào anh, em chạm vào anh
Em yêu anh, thứ tình yêu đang phá hủy đời em
Em yêu anh, thứ tình yêu đang phá hủy đời em
Em chạm tới anh trong vỏn vẹn 2 tuần
Em chạm vào anh, em chạm vào anh

[Đoạn Kết: Post Malone, Post Malone & Taylor Swift, Taylor Swift]
Nghĩ đến chuyện gọi em, nhưng em chẳng bắt máy
Thêm 2 tuần nữa lạc giữa xứ cờ hoa
Chuyển đến Florida, mua chiếc xe em thích
Nhưng nó chẳng nổ máy tới khi em chạm, chạm, chạm vào anh
Nghĩ đến chuyện gọi em, nhưng em chẳng bắt máy
Thêm 2 tuần nữa lạc giữa xứ cờ hoa
Chuyển đến Florida, mua chiếc xe em thích
Nhưng nó chẳng nổ máy tới khi em chạm, chạm, chạm vào anhEmbed"
I Can Do It With a Broken Heart,Taylor Swift,1,"173 Lyrics[Verse 1]
I can read your mind
""She's having the time of her life""
There in her glittering prime
The lights refract sequin stars off her silhouette every night
I can show you lies
(One, two, three, four)

[Pre-Chorus]
'Cause I'm a real tough kid
I can handle my shit
They said, ""Babe, you gotta fake it 'til you make it"" and I did
Lights, camera, bitch, smile
Even when you wanna die
He said he'd love me all his life
But that life was too short
Breaking down, I hit the floor
All the piеces of me shatterеd as the crowd was chanting, ""More""
I was grinnin' like I'm winnin'
I was hittin' my marks
'Cause I can do it with a broken heart
(One, two, three, four)
[Chorus]
I'm so depressed, I act like it's my birthday every day
I'm so obsessed with him, but he avoids me like the plague
I cry a lot, but I am so productive, it's an art
You know you're good when you can even do it with a broken heart
See Taylor Swift LiveGet tickets as low as $692You might also like[Verse 2]
I can hold my breath
I've been doin' it since he left
I keep finding his things in drawers
Crucial evidence I didn't imagine the whole thing
I'm sure I can pass this test
(One, two, three, four)

[Pre-Chorus]
'Cause I'm a real tough kid
I can handle my shit
They said, ""Babe, you gotta fake it 'til you make it"" and I did
Lights, camera, bitch, smile
In stilettos for miles
He said he'd love me for all time
But that time was quite short
Breaking down, I hit the floor
All the pieces of me shattered as the crowd was chanting, ""More""
I was grinnin' like I'm winnin'
I was hittin' my marks
'Cause I can do it with a broken heart
(One, two, three, four)

[Chorus]
I'm so depressed, I act like it's my birthday every day
I'm so obsessed with him, but he avoids me (He avoids me), like the plague
I cry a lot, but I am so productive, it's an art
You know you're good when you can even do it with a broken heart
[Outro]
You know you're good when you can even do it with a broken heart
You know you're good
And I'm good
'Cause I'm miserable (Haha)
And nobody even knows
Ah, try and come for my job13Embed"
august,Taylor Swift,1,"168 Lyrics[Verse 1]
Salt air, and the rust on your door
I never needed anything more
Whispers of ""Are you sure?""
""Never have I ever before""

[Chorus]
But I can see us lost in the memory
August slipped away into a moment in time
'Cause it was never mine
And I can see us twisted in bedsheets
August sipped away like a bottle of wine
'Cause you were never mine

[Verse 2]
Your back beneath the sun
Wishin' I could write my name on it
Will you call when you're back at school?
I remember thinkin' I had you

[Chorus]
But I can see us lost in the memory
August slipped away into a moment in time
'Cause it was never mine
And I can see us twisted in bedsheets
August sipped away like a bottle of wine
'Cause you were never mine
See Taylor Swift LiveGet tickets as low as $692You might also like[Bridge]
Back when we were still changin' for the better
Wanting was enough
For me, it was enough
To live for the hope of it all
Cancel plans just in case you'd call
And say, ""Meet me behind the mall""
So much for summer love and saying ""us""
'Cause you weren't mine to lose
You weren't mine to lose, no

[Chorus]
But I can see us lost in the memory
August slipped away into a moment in time
'Cause it was never mine
And I can see us twisted in bedsheets
August sipped away like a bottle of wine
'Cause you were never mine

[Outro]
'Cause you were never mine
Never mine
But do you remember?
Remember when I pulled up and said ""Get in the car""
And then canceled my plans just in case you'd call?
Back when I was livin' for the hope of it all, for the hope of it all
""Meet me behind the mall""
(Remember when I pulled up and said ""Get in the car"")
(And then canceled my plans just in case you'd call?)
(Back when I was livin' for the hope of it all, for the hope of it all)
(""Meet me behind the mall"")
Remember when I pulled up and said ""Get in the car""
And then canceled my plans just in case you'd call?
Back when I was livin' for the hope of it all (For the hope of it all)
For the hope of it all, for the hope of it all
(For the hope of it all, for the hope of it all)127Embed"
cardigan,Taylor Swift,1,"292 Lyrics[Verse 1]
Vintage tee, brand new phone
High heels on cobblestones
When you are young, they assume you know nothing
Sequin smile, black lipstick
Sensual politics
When you are young, they assume you know nothing

[Chorus]
But I knew you
Dancin' in your Levi's
Drunk under a streetlight, I
I knew you
Hand under my sweatshirt
Baby, kiss it better, I

[Refrain]
And when I felt like I was an old cardigan
Under someone's bed
You put me on and said I was your favorite

[Verse 2]
A friend to all is a friend to none
Chase two girls, lose the one
When you are young, they assume you know nothing
See Taylor Swift LiveGet tickets as low as $692You might also like[Chorus]
But I knew you
Playing hide-and-seek and
Giving me your weekends, I
I knew you
Your heartbeat on the High Line
Once in twenty lifetimes, I

[Refrain]
And when I felt like I was an old cardigan
Under someone's bed
You put me on and said I was your favorite

[Bridge]
To kiss in cars and downtown bars
Was all we needed
You drew stars around my scars
But now I'm bleedin'

[Chorus]
'Cause I knew you
Steppin' on the last train
Marked me like a bloodstain, I
I knew you
Tried to change the ending
Peter losing Wendy, I
I knew you
Leavin' like a father
Running like water, I
And when you are young, they assume you know nothing
[Verse 3]
But I knew you'd linger like a tattoo kiss
I knew you'd haunt all of my what-ifs
The smell of smoke would hang around this long
'Cause I knew everything when I was young
I knew I'd curse you for the longest time
Chasin' shadows in the grocery line
I knew you'd miss me once the thrill expired
And you'd be standin' in my front porch light
And I knew you'd come back to me
You'd come back to me
And you'd come back to me
And you'd come back

[Refrain]
And when I felt like I was an old cardigan
Under someone's bed
You put me on and said I was your favorite175Embed"
Lover,Taylor Swift,1,"183 Lyrics[Verse 1]
We could leave the Christmas lights up 'til January
And this is our place, we make the rules
And there's a dazzling haze, a mysterious way about you, dear
Have I known you twenty seconds or twenty years?
[Chorus]
Can I go where you go?
Can we always be this close?
Forever and ever, ah
Take me out and take me home
You're my, my, my, my lover

[Verse 2]
We could let our friends crash in the living room
This is our place, we make the call
And I'm highly suspicious that everyone who sees you wants you
I've loved you three summers now, honey, but I want 'em all
[Chorus]
Can I go where you go?
Can we always be this close?
Forever and ever, ah
Take me out and take me home (Forever and ever)
You're my, my, my, my lover
See Taylor Swift LiveGet tickets as low as $692You might also like[Bridge]
Ladies and gentlemen, will you please stand?
With every guitar string scar on my hand
I take this magnetic force of a man to be my lover
My heart's been borrowed and yours has been blue
All's well that ends well to end up with you
Swear to be overdramatic and true to my lover
And you'll save all your dirtiest jokes for me
And at every table, I'll save you a seat, lover
[Chorus]
Can I go where you go?
Can we always be this close?
Forever and ever, ah
Take me out and take me home (Forever and ever)
You're my, my, my, my
Oh, you're my, my, my, my
Darling, you're my, my, my, my lover135Embed"
Don’t Blame Me,Taylor Swift,1,"120 Lyrics[Intro]
Don't blame me, love made me crazy
If it doesn't, you ain't doin' it right
Lord, save me, my drug is my baby
I'll be usin' for the rest of my life

[Verse 1]
I've been breakin' hearts a long time
And toyin' with them older guys
Just playthings for me to use
Somethin' happened for the first time
In the darkest little paradise
Shaking, pacin', I just need you

[Pre-Chorus]
For you, I would cross the line
I would waste my time
I would lose my mind
They say, ""She's gone too far this time""

[Chorus]
Don't blame me, love made me crazy
If it doesn't, you ain't doin' it right
Lord, save me, my drug is my baby
I'll be usin' for the rest of my life
Don't blame me, love made me crazy
If it doesn't, you ain't doin' it right
Oh Lord, save me, my drug is my baby
I'll be usin' for the rest of my life
See Taylor Swift LiveGet tickets as low as $692You might also like[Verse 2]
My name is whatever you decide and
I'm just gonna call you mine
I'm insane, but I'm your baby (Your baby)
Echoes (Echoes) of your name inside my mind
Halo hidin' my obsession
I once was poison ivy, but now, I'm your daisy

[Pre-Chorus]
And, baby, for you, I (I) would (Would) fall from grace
Just (Just) to (To) touch your face
If (If) you (You) walk away
I'd beg ya on my knees to stay

[Chorus]
Don't blame me, love made me crazy
If it doesn't, you ain't doin' it right
Lord, save me, my drug is my baby
I'll be usin' for the rest of my life (Yeah, ooh)
Don't blame me, love made me crazy
If it doesn't, you ain't doin' it right
Oh Lord, save me, my drug is my baby
I'll be usin' for the rest of my life

[Bridge]
I get so high, oh
Every time you're, every time you're lovin' me
You're lovin' me
Trip of my life, oh
Every time you're, every time you're touchin' me
You're touchin' me
Every time you're, every time you're lovin' me
[Breakdown]
Oh Lord, save me, my drug is my baby
I'll be usin' for the rest of my life
(Usin' for the rest of my life, oh, woah)

[Chorus]
Don't blame me, love made me crazy
If it doesn't, you ain't doin' it right (Doin' it right, no)
Lord, save me, my drug is my baby
I'll be usin' for the rest of my life (Oh)
Don't blame me, love made me crazy (Ooh)
If it doesn't, you ain't doin' it right (You ain't doin' it right)
Oh Lord, save me, my drug is my baby
I'll be usin' for the rest of my life (I'll be usin', I'll be usin')

[Outro]
I get so high, oh
Every time you're, every time you're lovin' me
You're lovin' me
Oh Lord, save me, my drug is my baby
I'll be usin' for the rest of my life99Embed"
Anti-Hero,Taylor Swift,1,"208 Lyrics[Verse 1]
I have this thing where I get older, but just never wiser
Midnights become my afternoons
When my depression works the graveyard shift, all of the people
I've ghosted stand there in the room

[Pre-Chorus]
I should not be left to my own devices
They come with prices and vices
I end up in crisis
(Tale as old as time)
I wake up screaming from dreaming
One day, I'll watch as you're leaving
'Cause you got tired of my scheming
(For the last time)

[Chorus]
It's me, hi
I'm the problem, it's me
At teatime, everybody agrees
I'll stare directly at the sun, but never in the mirror
It must be exhausting always rooting for the anti-hero

[Verse 2]
Sometimes, I feel like everybody is a sexy baby
And I'm a monster on the hill
Too big to hang out, slowly lurching toward your favorite city
Pierced through the heart, but never killed
See Taylor Swift LiveGet tickets as low as $692You might also like[Pre-Chorus]
Did you hear my covert narcissism I disguise as altruism
Like some kind of congressman?
(A tale as old as time)
I wake up screaming from dreaming
One day, I'll watch as you're leaving
And life will lose all its meaning
(For the last time)

[Chorus]
It's me, hi
I'm the problem, it's me (I'm the problem, it's me)
At teatime, everybody agrees
I'll stare directly at the sun, but never in the mirror
It must be exhausting always rooting for the anti-hero

[Bridge]
I have this dream my daughter-in-law kills me for the money
She thinks I left them in the will
The family gathers 'round and reads it and then someone screams out
""She's laughing up at us from Hell""

[Breakdown]
It's me, hi
I'm the problem, it's me
It's me, hi
I'm the problem, it's me
It's me, hi
Everybody agrees, everybody agrees
[Chorus]
It's me, hi (Hi)
I'm the problem, it's me (I'm the problem, it's me)
At teatime (Teatime), everybody agrees (Everybody agrees)
I'll stare directly at the sun, but never in the mirror
It must be exhausting always rooting for the anti-hero74Embed"
Blank Space,Taylor Swift,1,"243 Lyrics[Verse 1]
Nice to meet you, where you been?
I could show you incredible things
Magic, madness, heaven, sin
Saw you there and I thought
""Oh, my God, look at that face
You look like my next mistake
Love's a game, wanna play?"" Ayy
New money, suit and tie
I can read you like a magazine
Ain't it funny? Rumors fly
And I know you heard about me
So, hey, let's be friends
I'm dying to see how this one ends
Grab your passport and my hand
I can make the bad guys good for a weekend

[Chorus]
So it's gonna be forever
Or it's gonna go down in flames?
You can tell me when it's over, mm
If the high was worth the pain
Got a long list of ex-lovers
They'll tell you I'm insane
'Cause you know I love the players
And you love the game
'Cause we're young and we're reckless
We'll take this way too far
It'll leave you breathless, mm
Or with a nasty scar
Got a long list of ex-lovers
They'll tell you I'm insane
But I've got a blank space, baby
And I'll write your name
See Taylor Swift LiveGet tickets as low as $692You might also like[Verse 2]
Cherry lips, crystal skies
I could show you incredible things
Stolen kisses, pretty lies
You're the king, baby, I'm your queen
Find out what you want
Be that girl for a month
Wait, the worst is yet to come, oh, no
Screaming, crying, perfect storms
I can make all the tables turn
Rose garden filled with thorns
Keep you second guessing, like
""Oh, my God, who is she?""
I get drunk on jealousy
But you'll come back each time you leave
'Cause, darling, I'm a nightmare dressed like a daydream

[Chorus]
So it's gonna be forever
Or it's gonna go down in flames?
You can tell me when it's over, mm
If the high was worth the pain
Got a long list of ex-lovers
They'll tell you I'm insane
'Cause you know I love the players
And you love the game
'Cause we're young and we're reckless (Oh)
We'll take this way too far
It'll leave you breathless (Oh-oh), mm
Or with a nasty scar
Got a long list of ex-lovers
They'll tell you I'm insane (Insane)
But I've got a blank space, baby
And I'll write your name
[Bridge]
Boys only want love if it's torture
Don't say I didn't, say I didn't warn ya
Boys only want love if it's torture
Don't say I didn't, say I didn't warn ya

[Chorus]
So it's gonna be forever
Or it's gonna go down in flames?
You can tell me when it's over (Over), mm
If the high was worth the pain
Got a long list of ex-lovers
They'll tell you I'm insane (I'm insane)
'Cause you know I love the players
And you love the game (And you love the game)
'Cause we're young and we're reckless (Yeah)
We'll take this way too far (Ooh)
It'll leave you breathless, mm
Or with a nasty scar (With a nasty scar)
Got a long list of ex-lovers
They'll tell you I'm insane
But I've got a blank space, baby
And I'll write your name1KEmbed"
Guilty as Sin?,Taylor Swift,1,"193 Lyrics[Verse 1]
Drownin' in the Blue Nile
He sent me ""Downtown Lights""
I hadn't heard it in a while
My boredom's bone-deep
This cage was once just fine
Am I allowed to cry?
I dream of crackin' locks
Throwin' my life to the wolves or the ocean rocks
Crashin' into him tonight, he's a paradox
I'm seeing visions
Am I bad or mad or wise?

[Chorus]
What if he's written ""mine"" on my upper thigh only in my mind?
One slip and fallin' back into the hedge maze
Oh, what a way to die
I keep recalling things we never did
Messy top-lip kiss, how I long for our trysts
Without ever touchin' his skin
How can I be guilty as sin?

[Verse 2]
I keep these longings lockеd
In lowercase, inside a vault
Somеone told me, ""There's no such thing as bad thoughts
Only your actions talk""
These fatal fantasies
Giving way to labored breath, takin' all of me
We've already done it in my head
If it's make-believe
Why does it feel like a vow we'll both uphold somehow?
See Taylor Swift LiveGet tickets as low as $692You might also like[Chorus]
What if he's written ""mine"" on my upper thigh only in my mind?
One slip and fallin' back into the hedge maze
Oh, what a way to die
My bed sheets are ablaze
I've screamed his name
Buildin' up like waves crashin' over my grave
Without ever touchin' his skin
How can I be guilty as sin?

[Bridge]
What if I roll the stone away?
They're gonna crucify me anyway
What if the way you hold me is actually what's holy?
If long-suffering propriety is what they want from me
They don't know how you've haunted me so stunningly
I choose you and me religiously

[Chorus]
What if he's written ""mine"" on my upper thigh only in my mind?
One slip and fallin' back into the hedge maze
Oh, what a way to die
I keep recalling things we never did
Messy top-lip kiss, how I long for our trysts
Without ever touchin' his skin
How can I be guilty as sin?
[Outro]
He sent me ""Downtown Lights""
I hadn't heard it in a while
Am I allowed to cry?6Embed"
Starships,Nicki Minaj,1,"159 Lyrics[Intro]
RedOne
Uh

[Verse 1]
Let's go to the beach-each, let's go get a wave
They say, what they gonna say
Have a drink, clink, found the Bud Light
Bad bitches like me is hard to come by
The Patrón own, let's go get it on
The zone on, yes, I'm in the zone
Is it two, three? Leave a good tip
I'ma blow off my money and don't give two shits, oh-oh

[Pre-Chorus]
I'm on the floor, floor, I love to dance
So give me more, more 'til I can't stand
Get on the floor, floor like it's your last chance
If you want more, more, then here I am

[Chorus]
Starships were meant to fly
Hands up and touch the sky (Oh-oh-oh-oh)
Can't stop 'cause we're so high
Let's do this one more time (Oh-oh-oh-oh)
Starships, were meant to fly
Hands up and touch the sky (Oh-oh-oh-oh)
Let's do this one last time
Can't stop
See Nicki Minaj LiveGet tickets as low as $403You might also like[Drop]
We're higher than a motherfucka
We're higher than a motherfucka
We're higher than a motherfucka
[Verse 2]
Jump in my hoopty-hoopty-hoop, I own that
And I ain't payin' my rent this month, I owe that
But fuck who you want, and fuck who you like
Dancehall life, there's no end in sight
Twinkle, twinkle little star
Now everybody let me hear you say, ""Ray, ray, ray""
Now spend all your money, 'cause today payday
And if you a G, you a G-G-G
My name is Onika, you can call me Nicki (Woo)

[Pre-Chorus]
Get on the floor, floor like it's your last chance
If you want more, more, then here I am

[Chorus]
Starships were meant to fly
Hands up and touch the sky (Oh-oh-oh-oh)
Can't stop 'cause we're so high
Let's do this one more time (Oh-oh-oh-oh)
Starships, were meant to fly
Hands up, and touch the sky (Oh-oh-oh-oh)
Let's do this one last time
Can't stop
[Drop]
We're higher than a motherfucka
We're higher than a motherfucka
We're higher than a motherfucka
[Chorus]
Starships were meant to fly
Hands up and touch the sky
Can't stop 'cause we're so high
Let's do this one more time (Oh-oh-oh-oh)
Starships, were meant to fly
Hands up, and touch the sky (Oh-oh-oh-oh)
Let's do this one last time
Can't stop

[Drop]
We're higher than a motherfucka
We're higher than a motherfucka
We're higher than a motherfucka72Embed"
Bang Bang,Nicki Minaj,1,"266 Lyrics[Verse 1: Jessie J]
She got a body like an hourglass
But I can give it to you all the time
She got a booty like a Cadillac
But I can send you into overdrive, oh

[Pre-Chorus: Jessie J & Ariana Grande]
You've been waiting for that
Step on up, swing your bat
See, anybody could be bad to you
You need a good girl to blow your mind, yeah

[Chorus: Jessie J]
Bang, bang into the room (I know you want it)
Bang, bang all over you (I'll let you have it)
Wait a minute, let me take you there (Oh)
Wait a minute 'til you (Oh, hey!)
Bang, bang, there goes your heart (I know you want it)
Back, back seat of my car (I'll let you have it)
Wait a minute, let me take you there (Oh)
Wait a minute 'til you (Oh, hey!)
[Verse 2: Ariana Grande]
She might'a let you hold her hand in school
But I'ma show you how to graduate (Mm-hmm)
No, I don't need to hear you talk the talk
Just come and show me what your momma gave ya, baby
You might also like[Pre-Chorus: Ariana Grande & Jessie J]
I heard you've got a very big (Shhh)
Mouth but don't say a thing
See, anybody could be good to you
You need a bad girl to blow your mind

[Chorus: Jessie J & Ariana Grande]
Bang, bang into the room (I know you want it)
Bang, bang all over you (I'll let you have it)
Wait a minute, let me take you there (Oh)
Wait a minute 'til you (Oh, hey!)
Bang, bang, there goes your heart (There goes your heart now, I know you want it)
Back, back seat of my car (Seat of my car, I'll let you have it)
Wait a minute, let me take you there (Oh)
Wait a minute 'til you (Oh, hey!)

[Interlude: Nicki Minaj]
You know what, girls?
Let me show you how to do it

[Verse 3: Nicki Minaj & Ariana Grande]
It's Myx Moscato, it's frizz in a bottle, it's Nicki Full Throttle, it's oh, oh
Swimming in The Grotto, we winning in the lotto, we dipping in the Powder Blue four-door
Kitten so good, it's dripping on wood, get a ride in the engine that could go
Batman, robbin' it, bang, bang, cockin' it, Queen Nicki dominant, prominent
It's me, Jessie, and Ari, if they test me, they sorry
Ride his uh like a Harley then pull off in his Ferrari
If he hangin', we bangin', phone rangin', he slangin'
It ain't karaoke night, but get the mic, 'cause I'm singin'
Uh, B to the A to the N to the G to the (Baby, baby, baby, bae, ba—baby)
Uh, B to the A to the N to the G to the, hey
[Pre-Chorus: Jessie J]
See, anybody could be good to you
You need a bad girl to blow your mind, your mind (Okay)
Hey

[Chorus: Jessie J, Ariana Grande & Nicki Minaj]
Bang, bang into the room (Oh, I know you want it)
Bang, bang all over you (I'll let you have it, b-bang, bang, bang, bang, baby)
Wait a minute, let me take you there (Oh)
Wait a minute 'til you (Oh, yeah!) (Kyuh, uh-huh)
Bang, bang, there goes your heart (There goes your heart, I know you want it)
Back, back seat of my car (I'll let you have it)
Wait a minute, let me take you there (Let me take you there)
Wait a minute 'til you (Oh, hey!)
Bang, bang into the room (I know you want it)
Bang, bang all over you (I'll let you have it), yo, I said
Bang, bang, bang, ba—bang, bang
Bang, bang, bang, bang, ba—bang, bang
Bang, bang, there goes your heart (I know you want it)
Back, back seat of my car (I'll let you have it)
Wait a minute, let me take you there (Oh)
Wait a minute 'til you (Oh, hey!)734Embed"
Super Bass,Nicki Minaj,1,"180 Lyrics[Intro: Nicki Minaj]
Yeah, yeah, yeah, hey

[Verse 1: Nicki Minaj]
This one is for the boys with the boomin' system
Top down, AC with the cooler system
When he come up in the club, he be blazin' up
Got stacks on deck like he savin' up
And he ill, he real, he might gotta deal
He pop bottles and he got the right kind of build
He cold, he dope, he might sell coke
He always in the air, but he never fly coach
He a mothafuckin trip, trip, sailor of the ship, ship
When he make it drip, drip, kiss him on the lip, lip
That's the kinda dude I was lookin' for
And yes, you'll get slapped if you're lookin', ho

[Pre-Chorus: Nicki Minaj]
I said, excuse me, you're a hell of a guy
I mean, my, my, my, my, you're like pelican fly
I mean, you're so shy and I'm loving your tie
You're like slicker than the guy with the thing on his eye, oh
Yes, I did, yes, I did
Somebody please tell em who the F I is
I am Nicki Minaj, I mack them dudes up
Back coupes up and chuck the deuce up
See Nicki Minaj LiveGet tickets as low as $403You might also like[Chorus: Nicki Minaj & Ester Dean]
Boy, you got my heartbeat runnin' away
Beatin' like a drum and it's comin' your way
Can't you hear that
Boom, badoom, boom, boom, badoom, boom, bass?
He got that super bass
Boom, badoom, boom, boom, badoom, boom, bass
Yeah, that's that super bass
Boom, boom, boom, badoom (Bass, bass)
Boom, boom, boom (Bass, yeah)
Boom, boom, boom, badoom (Bass, bass)
Boom, boom, boom (Bass)
Boom, badoom, boom, boom, badoom, boom, bass
He got that super bass
Boom, badoom, boom, boom, badoom, boom, bass
Yeah, that's that super bass (Yo, yo)

[Verse 2: Nicki Minaj]
This one is for the boys in the polos
Entrepreneur niggas and the moguls
He could ball with the crew, he could solo
But I think I like him better when he dolo
And I think I like him better with the fitted cap on
He ain't even gotta try to put the mack on
He just gotta give me that look, when he give me that look
Then the panties comin' off, off, uh
[Pre-Chorus: Nicki Minaj]
Excuse me, you're a hell of a guy
You know, I really got a thing for American guys
I mean, sigh, sickenin' eyes
I can tell that you're in touch with your feminine side, uh
Yes, I did, yes, I did
Somebody please tell 'em who the F I is
I am Nicki Minaj, I mack them dudes up
Back coupes up and chuck the deuce up

[Chorus: Nicki Minaj & Ester Dean]
Boy, you got my heartbeat runnin' away
Beatin' like a drum and it's comin' your way
Can't you hear that
Boom, badoom, boom, boom, badoom, boom, bass?
He got that super bass
Boom, badoom, boom, boom, badoom, boom, bass
Yeah, that's that super bass
Boom, boom, boom, badoom (Bass, bass)
Boom, boom, boom (Bass, yeah)
Boom, boom, boom, badoom (Bass, bass)
Boom, boom, boom (Bass)
Boom, badoom, boom, boom, badoom, boom, bass
He got that super bass
Boom, badoom, boom, boom, badoom, boom, bass
Yeah, that's that super bass (Yo, yo)
[Bridge: Nicki Minaj]
See, I need you in my life for me to stay
Know, know, know, know, know, I know you'll stay
No, no, no, no, no, don't go away, hey
Boy, you got my heartbeat runnin' away
Don't you hear that heartbeat comin' your way?
Oh, it be like
Boom, badoom, boom, boom, badoom, boom, bass
Can't you hear that
Boom, badoom, boom, boom, badoom, boom, bass?

[Chorus: Nicki Minaj & Ester Dean]
Boy, you got my heartbeat runnin' away
Beatin' like a drum and it's comin' your way
Can't you hear that
Boom, badoom, boom, boom, badoom, boom, bass?
He got that super bass
Boom, badoom, boom, boom, badoom, boom, bass
Yeah, that's that super bass
Boom, boom, boom, badoom (Bass, bass)
Boom, boom, boom (Bass, yeah)
Boom, boom, boom, badoom (Bass, bass)
Boom, boom, boom (Bass)
Boom, badoom, boom, boom, badoom, boom, bass
He got that super bass
Boom, badoom, boom, boom, badoom, boom, bass
Yeah, that's that super bass (Yo, yo)137Embed"
Tusa,Nicki Minaj,1,"70 Lyrics[Letra de ""Tusa""]

[Intro: KAROL G & Nicki Minaj, Ovy On The Drums]
¿Qué pasa contigo? Dímelo
Rrr!
O-O-Ovy on the Drums! (Mmm)

[Verso 1: KAROL G]
Ya no tiene excusa (No, no)
Hoy salió con su amiga dizque pa' matar la tusa (Ah; tusa)
Que porque un hombre le pagó mal (Ah)
Está dura y abusa (Eh)
Se cansó de ser buena
Ahora es ella quien los usa (Hmm-mm)
Que porque un hombre le pagó mal (Mal)
Ya no se le ve sentimental (-tal)
Dice que por otro man no llora, no (Llora)

[Coro: KAROL G]
Pero si le ponen la canción (Hmm)
Le da una depresión tonta
Llorando lo comienza a llamar
Pero él la dejó en buzón (-zón)
¿Será porque con otra está (Con otra está)
Fingiendo que a otra se puede amar?
You might also like[Verso 2: Nicki Minaj]
Pero hice todo este llanto por nada
Ahora soy una chica mala
And now you kickin' and screamin', a big toddler
Don't try to get your friends to come holla, holla (Holla)
Ayo (Kyuh!), I used to lay low (Uh-huh)
I wasn't in the clubs, I was on my J.O. (Oop!)
Until I realized you a epic fail, yo
So don't tell your guys that I'm still your bae, yo (Ah!)
'Cause it's a new day, I'm in a new place (Uh-huh)
Gettin' some new D, sittin' on a new face (Okay)
'Cause I know I'm the baddest bitch that you ever really met (Oop!)
You searchin' for a badder bitch, and you ain't met her yet (Oop!)
Ayo, tell 'em to back off, he wanna slack off
Ain't no more booty calls, you gotta jack off
It's me and KAROL G, we let them racks talk
Don't run up on us, 'cause they lettin' the Makks off (Rrr!)

[Coro: KAROL G]
Pero si le ponen la canción (Hmm)
Le da una depresión tonta (Tonta)
Llorando lo comienza a llamar
Pero él la dejó en buzón (No)
¿Será porque con otra está (Con otra está)
Fingiendo que a otra se puede amar?
Eh, ah
[Verso 3: KAROL G]
Un-un shot pa' la pena profunda (Un shot, eh)
Y seguimo' gastando la funda (La funda)
Otro shot pa' la mente (Yeah, yeah)
Pa' que el recuerdo no la atormente (Ah; oh)
Ya no le copia a nada (Na')
Su ex ya no vale nada (Nada)
Salió pa' la disco y solo quiere perrear (Perrear)
Pero se confunde cuando empieza a tomar (Tomar)

[Pre-Coro: KAROL G]
Ella se cura con rumba (Ah)
Y el amor pa' la tumba (Yeah)
To' los hombre' le zumban (Le zumban)

[Coro: KAROL G]
Pero si le ponen la canción (Oh)
Le da una depresión tonta (Tonta)
Llorando lo comienza a llamar
Pero él la dejó en buzón (Oh)
¿Será porque con otra está (Con otra está)
Fingiendo que a otra se puede amar?

[Outro: KAROL G & Nicki Minaj, Ovy On The Drums]
Hey, KAROL G (Ajá; KAROL G)
Nicki Minaj (Ah, ajá), hey
""The Queen"" with ""The Queen"" (Ajá, jajaja)
O-O-Ovy on the Drums
Ay!61Embed"
